datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar
2023.12.25,00:00,23.59,Margareten,NA,NA,NA,5.9,13,0,84,6.1,Ausfall nach Beschädigung
2023.12.26,00:00,23.59,Margareten,NA,NA,NA,2.9,9.3,0,91,1.9,Ausfall nach Beschädigung
2023.12.27,00:00,23.59,Margareten,NA,NA,NA,1.9,11.3,0,85,6.3,Ausfall nach Beschädigung
2023.12.28,00:00,23.59,Margareten,NA,NA,NA,2.6,12,0,78,3.2,Ausfall nach Beschädigung
2023.12.29,00:00,23.59,Margareten,NA,NA,NA,7.5,11.2,0,90,1.1,Ausfall nach Beschädigung
2023.12.30,00:00,23.59,Margareten,NA,NA,NA,3.7,11.2,0,86,7.3,Ausfall nach Beschädigung
2023.12.31,00:00,23.59,Margareten,NA,NA,NA,0.3,10.3,3.5,98,1,Ausfall nach Beschädigung
2023.12.01,00:00,23.59,Erhardt,519,537,1056,-0.7,1.2,37.1,98,0,NA
2023.12.02,00:00,23.59,Erhardt,80,88,168,-5.5,-0.7,6.8,99,0,NA
2023.12.03,00:00,23.59,Erhardt,86,74,160,-7.9,-1.1,0,0,5.5,NA
2023.12.04,00:00,23.59,Erhardt,207,174,381,-10.8,-2.3,0.9,95,0.2,NA
2023.12.05,00:00,23.59,Erhardt,254,247,501,-3,6.2,0.4,96,1,NA
2023.12.06,00:00,23.59,Erhardt,468,390,858,1.1,3.7,0,96,0,NA
2023.12.07,00:00,23.59,Erhardt,596,659,1255,-2.9,5.3,0,33,8.1,NA
2023.12.08,00:00,23.59,Erhardt,477,545,1022,-3.6,3.5,6.9,96,0,NA
2023.12.09,00:00,23.59,Erhardt,430,449,879,2.9,9,7.2,89,5.3,NA
2023.12.10,00:00,23.59,Erhardt,502,529,1031,5.1,9.1,3.1,85,3.8,NA
2023.12.11,00:00,23.59,Erhardt,1173,1266,2439,5.8,10.1,0.1,76,0,NA
2023.12.12,00:00,23.59,Erhardt,1151,1176,2327,5.7,9,13.6,98,0,NA
2023.12.13,00:00,23.59,Erhardt,1377,1405,2782,5.3,9.3,3.9,98,0.3,NA
2023.12.14,00:00,23.59,Erhardt,1307,1305,2612,4,6.4,2.7,98,0,NA
2023.12.15,00:00,23.59,Erhardt,1188,1184,2372,2.5,4.9,0.1,98,0,NA
2023.12.16,00:00,23.59,Erhardt,948,983,1931,0.4,7.2,0,70,3.1,NA
2023.12.17,00:00,23.59,Erhardt,968,934,1902,-1.6,8.9,0,63,8,NA
2023.12.18,00:00,23.59,Erhardt,1570,1664,3234,-0.6,12.6,0,4,7.9,NA
2023.12.19,00:00,23.59,Erhardt,1803,1785,3588,-0.7,13.4,0.6,48,8.1,NA
2023.12.20,00:00,23.59,Erhardt,1225,1268,2493,3.3,7.2,1.1,89,0,NA
2023.12.21,00:00,23.59,Erhardt,1003,1072,2075,3.8,8.8,8,94,0,NA
2023.12.22,00:00,23.59,Erhardt,548,584,1132,0.6,7.6,14.2,96,0.1,NA
2023.12.23,00:00,23.59,Erhardt,310,321,631,5.7,7.7,1.6,98,0,NA
2023.12.24,00:00,23.59,Erhardt,146,151,297,6.6,12.2,5.8,99,0,NA
2023.12.25,00:00,23.59,Erhardt,330,295,625,5.9,13,0,84,6.1,NA
2023.12.26,00:00,23.59,Erhardt,380,364,744,2.9,9.3,0,91,1.9,NA
2023.12.27,00:00,23.59,Erhardt,802,781,1583,1.9,11.3,0,85,6.3,NA
2023.12.28,00:00,23.59,Erhardt,885,925,1810,2.6,12,0,78,3.2,NA
2023.12.29,00:00,23.59,Erhardt,939,959,1898,7.5,11.2,0,90,1.1,NA
2023.12.30,00:00,23.59,Erhardt,945,810,1755,3.7,11.2,0,86,7.3,NA
2023.12.31,00:00,23.59,Erhardt,549,525,1074,0.3,10.3,3.5,98,1,NA
